lat,long,agi
47.598754,-122.331002,98639
47.598758,-122.330972,98639
47.59856,-122.330929,98639
47.59855,-122.331009,98639
47.598665,-122.330941,98639
47.601564,-122.036305,124724
47.601615,-122.036718,124724
47.60161,-122.036303,124724
47.761846,-122.191872,69199
46.051228,-122.301754,37407
47.60803,-122.335262,257397
47.757748,-122.19073,69199
47.614517,-122.200807,239631
47.614302,-122.200871,239631
47.614315,-122.201099,239631
47.042614,-124.170718,37169
47.474453,-122.233397,45670
47.628886,-122.341407,130936
47.619059,-122.352384,130936
47.623464,-122.345818,130936
47.56358,-122.62531,37663
47.554889,-122.047456,92257
47.616928,-122.343611,150993
47.627472,-122.155871,117231
47.630319,-117.538566,47253
47.630409,-117.538666,47253
47.589652,-122.332938,161615
47.589803,-122.332999,161615
47.589701,-122.332937,161615
48.44309,-122.316904,34728
48.443125,-122.316511,34728
47.616363,-122.201035,239631
47.616372,-122.201111,239631
47.616416,-122.201146,239631
47.635115,-122.325799,134395
47.618331,-122.201301,239631
47.615923,-122.20553,239631
47.616107,-122.205532,239631
47.444763,-122.21277,42796
47.15545,-122.28066,39901
46.755816,-122.120894,30725
47.155304,-122.280655,39901
47.155502,-122.28065,39901
47.616886,-122.334045,257397
47.616932,-122.33399,257397
47.248875,-122.45322,34053
47.248898,-122.453094,34053
47.61868,-122.191821,239631
47.618669,-122.191761,239631
48.72757,-122.48128,48487
47.66392,-122.300272,127182
48.989751,-122.773271,44457
47.663931,-122.300224,127182
47.663935,-122.300285,127182
47.663975,-122.300272,127182
47.614756,-122.195468,239631
47.954665,-122.208368,42371
47.954679,-122.208344,42371
47.955032,-122.207117,42371
47.035855,-122.894786,45355
47.035858,-122.894738,45355
47.035867,-122.894632,45355
47.425375,-120.307608,37355
47.035865,-122.894692,45355
47.035846,-122.8949,45355
45.629438,-122.663319,38255
47.035841,-122.895035,45355
47.810153,-122.294123,47505
47.810176,-122.294266,47505
47.810125,-122.294145,47505
47.599721,-122.187136,239631
47.035325,-122.901166,45355
47.938226,-122.108766,53937
47.619772,-122.197194,239631
47.43163,-122.29393,35278
46.405006,-120.270737,30697
47.584483,-122.148539,69292
47.523232,-122.393365,93512
47.460055,-122.240989,35278
47.643474,-122.196571,187933
47.643579,-122.195911,187933
48.783478,-122.484131,44946
47.643585,-122.195909,187933
47.545783,-122.018483,92257
47.54578,-122.018474,92257
47.545787,-122.018479,92257
47.606191,-122.3321,203437
47.606129,-122.332106,203437
47.606171,-122.332083,203437
47.606211,-122.332055,203437
47.606119,-122.332135,203437
47.60614,-122.332163,203437
47.61984,-122.19603,239631
47.606148,-122.332065,203437
47.606155,-122.332037,203437
47.606126,-122.332195,203437
47.606182,-122.33206,203437
47.606111,-122.332163,203437
47.606162,-122.332173,98639
47.606153,-122.332134,98639
47.752007,-122.157917,91062
47.228029,-122.499407,28926
47.247112,-122.43998,59070
47.672359,-122.099034,104401
47.840838,-120.018402,44544
47.259555,-122.433611,36840
47.259505,-122.433772,36840
47.247723,-122.438,59070
45.85314,-122.709076,57400
45.853153,-122.70891,57400
45.853123,-122.70916,57400
45.8533,-122.70874,57400
45.85321,-122.709045,57400
45.853115,-122.709,57400
45.853092,-122.708916,57400
46.141922,-122.940192,32571
45.850762,-122.708196,57400
45.853176,-122.70878,57400
45.853138,-122.70895,57400
47.844271,-122.29492,43843
47.55054,-122.068955,91358
47.550508,-122.068641,91358
47.67511,-122.103812,104401
47.67505,-122.104091,104401
45.61618,-122.497689,35844
47.638269,-122.191294,239631
48.1017,-122.181315,37493
47.042275,-122.83436,34394
47.042259,-122.834239,34394
47.46639,-122.249479,35278
47.466305,-122.248888,35278
47.177257,-122.564307,42533
47.635108,-122.325721,134395
47.847481,-122.261384,43843
47.03286,-122.92909,50031
47.625256,-122.339032,130936
47.658961,-122.3185,127182
46.28042,-119.2752,40370
46.349989,-119.276458,40370
46.347582,-119.277892,40370
46.347582,-119.277892,40370
46.347582,-119.277892,40370
46.347582,-119.277892,40370
46.347582,-119.277892,40370
46.347582,-119.277892,40370
46.347582,-119.277892,40370
46.34637,-119.275448,40370
47.658409,-122.318392,127182
46.34637,-119.275448,40370
46.351004,-119.283139,40370
46.351004,-119.283139,40370
46.351004,-119.283199,40370
46.351004,-119.283199,40370
46.351004,-119.283199,40370
47.560795,-122.628517,37663
47.563038,-122.631837,37663
47.563419,-122.647057,38510
47.409788,-122.305105,39968
47.400783,-120.279071,35645
47.041738,-122.901763,45355
46.351004,-119.283139,40370
47.63197,-122.28741,206447
47.609095,-122.332012,257397
46.321933,-119.276827,40370
46.351004,-119.283139,40370
46.351004,-119.283199,40370
46.351004,-119.283199,40370
46.351004,-119.283199,40370
47.400783,-120.279071,35645
45.624407,-122.667352,39081
47.604596,-122.335458,161615
46.345176,-119.281309,40370
47.422071,-122.301442,39968
47.563848,-122.632873,37663
47.559929,-122.650764,37663
48.054272,-122.695343,53696
46.347582,-119.277892,40370
46.347582,-119.277892,40370
46.347582,-119.277892,40370
47.716056,-122.179455,81474
46.347582,-119.277892,40370
46.347582,-119.277892,40370
46.347582,-119.277892,40370
46.347582,-119.277892,40370
46.347582,-119.277892,40370
46.34637,-119.275448,40370
46.34637,-119.275448,40370
47.720932,-122.745697,45317
47.720882,-122.745644,45317
47.720844,-122.745094,45317
47.714435,-122.179399,81474
47.7209,-122.74578,45317
45.625045,-122.667377,39081
47.720879,-122.74543,45317
46.270346,-119.299244,40370
46.345657,-119.278,40370
46.352234,-119.275874,40370
46.34923,-119.271417,40370
47.70224,-122.624811,49711
46.347582,-119.277892,40370
46.347582,-119.277892,40370
47.714793,-122.176869,81474
46.344837,-119.280303,40370
46.344837,-119.280303,40370
46.347582,-119.277892,40370
46.347582,-119.277892,40370
46.347175,-119.280772,40370
46.347175,-119.280772,40370
47.61332,-122.20062,239631
47.6906401,-122.3767497,89744
47.29149,-122.30889,32259
47.449352,-122.254496,35278
