lat,long,test
47.5461081,-122.049337,1
47.578682,-122.1652854,1
47.578473,-122.1664985,1
47.5469551,-122.3288731,1
47.51766862379205,-122.29721987976122,1
47.6113722,-122.343703,1
45.716144166102126,-122.64233632208956,1
47.66981,-122.38494,1
47.6160967,-122.3527187,1
47.6788524,-122.1260216,1
47.5437808,-122.1613321,1
47.6215389,-122.3602985,1
47.668201,-117.397214,1
47.6148399,-122.3241666,1
47.6121794,-122.2009976,1
47.6205619,-122.6344971,1
47.24015768,-122.4484477,1
46.682265,-122.972792,1
45.75095984777836,-122.54757990674624,1
47.57668091,-122.1670054,1
47.57858476,-122.1657146,1
47.57932701,-122.1663053,1
47.5766937,-122.1671315,1
47.612754,-122.198497,1
47.5511184,-122.0722164,1
47.6144471,-122.3410102,1
47.5023415,-122.6523737,1
46.191192929631406,-119.14626421984232,1
47.44897,-122.25331,1
47.0987868,-122.374551,1
47.0968511,-122.2694515,1
47.4577042,-122.2511413,1
47.796251,-122.1939756,1
47.2029039,-122.224457,1
47.329291,-122.578979,1
47.548675,-122.050648,1
47.6688074,-122.122092,1
47.7647852,-122.1845859,1
47.1851726,-122.4705984,1
48.862062,-117.369619,1
48.60856686159947,-123.15288171604192,1
47.56716777356541,-122.36484747520292,1
47.2125843,-122.240193,1
47.0560184,-122.7551371,1
47.61360885799295,-122.31579498724822,1
47.673347,-117.388933,1
47.448354,-122.2188,1
47.661361,-122.298284,1
47.5597763,-122.2911963,1
47.7634842,-122.1813697,1
47.5403411,-122.2832798,1
47.633041,-122.136031,1
47.664513531216464,-122.30001030443889,1
47.7486311,-122.3594244,1
47.7486311,-122.3594244,1
47.5652645,-122.6760895,1
47.444149,-122.460142,1
48.099457,-122.188461,1
47.339342,-122.590314,1
48.099457,-122.188418,1
48.099464,-122.188407,1
48.099464,-122.188429,1
47.036381224724856,-122.75812260076324,1
47.668993,-117.098183,1
47.669151,-117.098583,1
47.669187,-117.098583,1
47.669173,-117.098508,1
47.202015,-122.42894,1
47.622867,-122.336753,1
47.75946,-122.661047,1
47.705595,-122.185672,1
47.705587,-122.185308,1
47.651792,-122.3529158,1
47.16931,-122.494703,1
47.836466,-122.300435,1
47.76572183096526,-122.6627871606062,1
46.053183,-118.354086,1
47.614578,-122.196429,1
47.614574,-122.196404,1
47.614582,-122.196425,1
48.536489,-123.021351,1
47.614599,-122.196437,1
47.614579,-122.196417,1
47.614601,-122.196441,1
47.614558,-122.19646,1
47.614583,-122.196445,1
47.61457,-122.19644,1
47.614588,-122.19643,1
47.614594,-122.196441,1
47.614641,-122.196451,1
47.614572,-122.196469,1
48.514655,-123.028884,1
47.614618,-122.196459,1
47.614594,-122.196424,1
47.614667,-122.196453,1
47.614743,-122.196447,1
47.614747,-122.196461,1
47.614618,-122.196463,1
47.614604,-122.19644,1
47.614626,-122.196492,1
47.614621,-122.196465,1
47.61461,-122.196465,1
48.532963,-123.019311,1
47.614901,-122.196644,1
47.614596,-122.196464,1
47.614571,-122.196442,1
47.614582,-122.196477,1
47.614607,-122.196471,1
47.614569,-122.19648,1
47.614592,-122.196456,1
46.349067,-124.053026,1
46.652767,-120.5399,1
47.864533,-122.28197,1
48.532844,-123.021001,1
46.6053776872519,-120.482764497013,1
47.662926,-117.431874,1
47.203619,-122.313662,1
47.185951,-122.482651,1
48.449451,-122.346313,1
47.667327,-117.106385,1
47.614019,-122.335273,1
48.559758,-122.347134,1
47.4570519,-122.2506784,1
47.055925,-122.811905,1
48.692979,-122.904798,1
47.599475,-117.369543,1
47.68229,-117.285339,1
47.750782,-117.409002,1
47.50982,-122.20117,1
47.621558,-122.336929,1
47.621611,-122.336961,1
47.621517,-122.336996,1
47.621596,-122.337002,1
47.621564,-122.336999,1
47.621597,-122.337012,1
48.641279,-122.781015,1
47.621624,-122.336999,1
47.621547,-122.33698,1
47.621566,-122.336961,1
47.621587,-122.336956,1
46.425404,-117.04866,1
47.39555066865192,-122.22888831829938,1
47.202106,-122.428907,1
48.815705,-122.555513,1
45.578597,-122.369998,1
45.578612,-122.369966,1
48.521863,-122.909571,1
45.578614,-122.37,1
45.578607,-122.370007,1
45.578611,-122.369998,1
45.578601,-122.369971,1
47.6743486,-117.2044944,1
47.6743353,-117.2045108,1
47.6743405,-117.2045349,1
47.6743272,-117.2045561,1
47.6743267,-117.2045772,1
47.6742739,-117.20461,1
47.739021,-117.409937,1
48.530774,-122.914874,1
45.619701122050785,-122.62866141202132,1
46.843149,-120.462157,1
47.604151149501504,-122.18940939047714,1
47.670465,-122.114889,1
47.3001237950386,-117.976062919428,1
47.4972856294039,-117.565699782953,1
47.6441402329576,-117.576707512147,1
47.6405748972829,-117.550308583482,1
47.636747291571,-117.538139100635,1
47.6268814476275,-117.537588234816,1
47.451709,-122.295497,1
47.625993076023,-117.401065286262,1
47.6464283735088,-117.426683514568,1
47.659207793755,-117.427341208809,1
47.6596979865922,-117.425382878579,1
47.6589127666411,-117.420004142045,1
47.6628381439015,-117.429561558108,1
47.6649707611323,-117.424154919314,1
47.6635639825081,-117.413773924025,1
47.6576629583616,-117.401612930819,1
47.023179,-122.922337,1
47.6791780046368,-117.409162927993,1
47.0080700982166,-124.16514134488,1
47.6268814476275,-117.537588234816,1
47.04741,-122.80642,1
47.047593,-122.806449,1
47.047474,-122.806465,1
45.623493,-122.677765,1
45.623505,-122.677765,1
47.615584085535176,-122.32467640397034,1
46.6099,-121.669522,1
47.736632,-122.647204,1
47.78069523487534,-122.33917350720871,1
47.80840769494938,-122.36008828525904,1
47.84948206900219,-122.32542304477656,1
47.82656454887777,-122.34282967546146,1
47.831333,-122.341988,1
47.808931332907136,-122.3293563375386,1
47.030911,-122.932627,1
48.149745,-122.190394,1
48.149743,-122.190468,1
47.95778906871235,-122.23267704662013,1
47.652505,-122.694367,1
47.7407321,-122.2901406,1
47.77635,-122.33231,1
47.31915,-122.30149,1
47.51424,-122.34568,1
47.5872608,-122.1650353,1
46.241776,-119.121735,1
46.241722,-119.121734,1
47.64787,-122.33814,1
47.64994,-122.37907,1
48.05069032221915,-122.81850367516904,1
48.436423,-122.3088327,1
46.226072,-119.206387,1
47.721503,-117.284268,1
47.721475,-117.284169,1
47.60852,-122.34208,1
47.608639,-122.342184,1
47.668815,-117.431704,1
47.66138,-122.354868,1
47.755317,-120.740517,1
46.20333,-123.384254,1
47.670431,-122.112045,1
47.585655,-122.147284,1
47.0810708183483,-119.861968601708,1
47.66,-122.4,1
47.3809667,-122.2554202,1
47.48348584,-122.1943169,1
48.42017,-122.32547,1
48.776637,-122.485335,1
47.60075,-122.039233,1
47.60075,-122.039225,1
48.106661,-122.574574,1
45.7208083,-122.6467578,1
47.990675,-122.890677,1
48.049829,-122.92153,1
48.010013,-122.76919,1
48.110439,-122.782824,1
48.110637,-122.770968,1
48.0619280325713,-123.167882081794,1
48.115196464776,-123.270377775693,1
48.105604,-123.402787,1
48.1161911569291,-123.422787582193,1
47.609463,-122.342843,1
47.25914,-122.514596,1
47.608994,-122.342068,1
47.608951,-122.342068,1
47.608929,-122.342047,1
47.60559,-122.338823,1
46.653156,-120.5389,1
47.03607193773977,-122.76253333284753,1
48.287967,-122.648486,1
47.00615,-120.586792,1
47.60636,-122.321639,1
47.657264,-117.312518,1
47.477362,-122.215347,1
47.203981,-122.237313,1
47.704069,-122.167006,1
47.611102,-122.334893,1
47.58495,-122.15043,1
47.633992,-122.339684,1
45.6313841,-122.677588,1
47.637692,-122.513582,1
47.359935,-122.103668,1
47.389529,-122.301609,1
47.21978,-122.48576,1
48.938283,-119.436456,1
47.39125,-119.483647,1
47.883847,-120.154608,1
47.443363,-122.296428,1
47.659232,-117.368859,1
47.653614,-117.430179,1
47.669621,-117.416241,1
45.648094,-122.597954,1
47.628186,-117.227256,1
47.662679,-117.431811,1
47.617634,-122.133439,1
47.011089,-122.896054,1
47.58002,-122.312203,1
47.61541,-122.179484,1
46.180363,-119.188501,1
46.994236,-120.549197,1
47.673158,-117.360474,1
47.675247,-117.464446,1
46.047464,-118.353406,1
47.757824,-122.190681,1
47.614503,-122.201196,1
47.614311,-122.201051,1
47.614752,-122.200829,1
47.614649,-122.200751,1
47.251655,-122.437656,1
47.042642,-124.170682,1
45.643429,-122.704219,1
47.754851,-122.155601,1
47.545075,-122.008911,1
47.616104,-122.19696,1
47.471546,-122.232002,1
47.474427,-122.233381,1
47.746624,-122.636916,1
47.798901,-122.3025,1
46.976679,-123.813485,1
48.212441,-122.183491,1
48.509743,-122.338681,1
46.729872,-122.977392,1
46.976918,-120.54162,1
46.198035,-119.162687,1
47.61434,-122.194037,1
47.846714,-122.271389,1
47.116294,-118.368328,1
48.071064,-123.074581,1
45.721613,-122.663762,1
47.598476,-120.656055,1
47.96937,-123.86338,1
46.677586,-120.47913,1
46.242178,-119.124215,1
47.434021,-122.273183,1
47.768906,-117.401929,1
47.6289,-122.341536,1
47.746319,-121.089984,1
47.746482,-121.090001,1
47.195359,-124.196082,1
47.24044,-124.216904,1
47.700624,-117.425573,1
45.852337,-122.708397,1
47.619056,-122.352371,1
47.623424,-122.345872,1
47.320954,-122.13822,1
47.548081,-122.039955,1
47.661582,-122.32426,1
47.55493,-122.047455,1
48.479357,-120.186033,1
46.798453,-123.0123,1
47.582336,-122.158644,1
47.588122,-122.237206,1
48.543915,-117.904797,1
47.616992,-122.343984,1
47.65579218,-117.4236637,1
46.604239,-120.481583,1
47.467463,-120.336918,1
48.214249,-122.184142,1
46.751382,-121.937189,1
47.617601,-122.193492,1
47.611844,-122.193618,1
47.612345,-122.197702,1
47.607592,-122.189582,1
47.568871,-122.145285,1
48.754197,-122.496675,1
48.783141,-122.484001,1
48.788325,-122.48746,1
46.2960713,-119.4514867,1
48.990486,-122.774447,1
45.729538,-121.821066,1
46.202588,-123.384133,1
47.842476,-120.098099,1
47.207984,-121.019499,1
47.400629,-122.296834,1
47.601657,-122.036938,1
47.313799,-122.301009,1
47.914774,-124.544249,1
48.010539,-122.534798,1
47.305772,-122.579191,1
47.3183909,-122.5853265,1
47.550984,-122.057823,1
46.213187,-119.286497,1
46.178019,-119.189427,1
48.0396068,-122.4061314,1
48.041105,-122.410772,1
47.424222,-122.256619,1
47.767473,-120.653187,1
47.551769,-120.680327,1
47.884887,-120.156959,1
47.896557,-120.132386,1
47.240392,-124.217215,1
47.10335,-119.251036,1
46.545331,-122.508967,1
48.340723,-124.662924,1
48.3334791,-124.6593683,1
47.03909,-122.882327,1
47.443255,-122.212445,1
47.027278,-122.912415,1
48.987053,-119.425912,1
46.250235,-119.116144,1
48.101579,-123.477119,1
48.1149208,-123.2683981,1
48.116414,-123.255357,1
46.715837,-117.166626,1
47.17669,-122.2931,1
47.098792,-119.996204,1
47.671225,-122.122192,1
47.444606,-122.214491,1
46.281294,-119.273452,1
46.271849,-119.269167,1
47.610335,-122.341261,1
47.6049041,-122.3361893,1
47.610166,-122.335179,1
47.612347,-122.334168,1
47.4373126,-122.2876227,1
47.610845,-122.347258,1
47.661523,-122.324913,1
47.622544,-122.333913,1
47.608043,-122.334072,1
47.661869,-122.315415,1
47.625675,-122.346886,1
47.625378,-122.344596,1
47.614141,-122.336357,1
47.6270468,-122.3149606,1
47.607651,-122.339418,1
46.3348553,-124.0550737,1
48.06217,-123.168319,1
48.149618,-123.153648,1
47.51865,-121.841773,1
47.656578,-117.424414,1
47.656306,-117.423487,1
47.663559,-117.412422,1
47.63666,-117.477532,1
47.66075,-117.414533,1
47.659917,-117.417273,1
47.657247,-117.423946,1
47.642631,-117.537533,1
47.673676,-117.201827,1
47.253809,-122.437429,1
45.6856217,-121.9052444,1
47.23853,-122.427213,1
47.3471843,-123.0676404,1
45.653804,-122.591975,1
46.0890194,-118.2782343,1
47.734002,-122.141347,1
46.088478,-118.227154,1
46.016223,-118.38607,1
46.0679132,-118.3408991,1
46.092016,-118.271808,1
47.245934,-122.43398,1
47.476001,-120.376514,1
46.859479,-124.108594,1
48.477487,-120.25638,1
47.732864,-122.147196,1
46.604039,-120.494574,1
47.667043,-117.110447,1
47.189262,-120.902714,1
45.657705,-122.581873,1
47.578255,-122.17137,1
47.614744,-122.193162,1
47.578784,-122.171273,1
47.625077,-122.339032,1
47.614336,-117.503088,1
47.674374,-122.127167,1
47.145098,-122.438741,1
47.145084,-122.438862,1
47.630363,-117.538616,1
48.738079,-122.469392,1
47.6123,-122.1966,1
47.589593,-122.332945,1
47.49129,-121.79356,1
45.68739,-122.66091,1
46.603762,-120.503347,1
48.443205,-122.316279,1
47.862572,-121.976585,1
46.31017,-117.99763,1
47.609629,-122.333133,1
47.457152,-122.251628,1
47.769459,-122.151217,1
47.616294,-122.201029,1
47.635213,-122.325845,1
47.635119,-122.325866,1
47.618421,-122.20129,1
47.590129,-117.565574,1
47.615943,-122.205532,1
47.615991,-122.205533,1
48.44174,-122.34476,1
47.465555,-123.850735,1
47.49729,-122.1993,1
47.83199,-122.26733,1
47.115829,-122.567993,1
47.05966,-122.77201,1
47.444636,-122.21277,1
47.444881,-122.212781,1
47.36029,-122.10773,1
48.09546,-122.1869,1
46.13988,-122.90126,1
47.23947,-122.48025,1
46.60252,-120.47924,1
47.606684,-122.332664,1
45.6573855,-122.5847915,1
45.658859,-122.5835005,1
47.24293,-122.39677,1
47.155357,-122.28065,1
47.155403,-122.28066,1
47.153199,-122.504023,1
45.609302,-122.500484,1
47.678055,-122.314119,1
47.668051,-117.4063,1
47.663105,-117.40049,1
47.91349,-122.21331,1
47.11948,-118.36271,1
45.61776,-122.47814,1
47.585782,-122.233277,1
47.0420215,-122.938283,1
47.042821,-122.934577,1
47.042561,-122.9364625,1
47.460023,-122.25938,1
47.5786615,-122.1704435,1
47.622517,-122.321407,1
47.662307,-122.3697155,1
47.6825805,-122.317165,1
47.7018765,-122.3430745,1
47.6141025,-122.0341465,1
47.5831155,-122.03388,1
47.543796,-122.017239,1
47.6569805,-122.692128,1
47.658828,-122.6887895,1
47.617016,-122.33408,1
47.99823,-122.10064,1
47.622085,-122.347124,1
47.70846,-122.32489,1
47.45571,-122.25738,1
47.24889,-122.453156,1
47.54187,-122.05203,1
47.618696,-122.191787,1
47.622575,-122.335481,1
47.585809,-122.233237,1
47.611815,-122.178134,1
47.612834,-122.178704,1
47.545324,-122.0195,1
47.629619,-117.535903,1
47.86516,-121.97318,1
48.508154,-122.611842,1
48.5006578,-122.6159562,1
47.8045651,-122.1205486,1
47.848697,-122.246153,1
47.776781,-122.181535,1
47.8124532,-122.3758246,1
47.8051107,-122.3813841,1
47.6665847,-122.0991426,1
46.0705799,-118.3306351,1
47.7084377,-122.3179225,1
47.6165569,-122.1537017,1
47.5365604,-122.0205442,1
47.536237,-122.0220539,1
47.5806355,-122.1564536,1
47.6699634,-122.3847489,1
47.6233435,-122.334684,1
47.6211672,-122.3354501,1
47.6170248,-122.3322181,1
47.6164918,-122.3324879,1
47.618090056138,-122.33892002021,1
47.6156458,-122.3350555,1
47.6156458,-122.3350555,1
47.6078691,-122.3196562,1
47.619075,-122.359573,1
47.6072826,-122.3360929,1
47.6091582,-122.3418441,1
47.6060061,-122.336716,1
47.6034418,-122.3339101,1
47.5975078,-122.328595,1
47.5980919,-122.3309701,1
47.5892477,-122.3358112,1
47.4884945,-122.1642138,1
47.24745538956,-122.20054897354,1
47.298158744057,-122.50341835087,1
47.2515929,-122.4407988,1
47.2136054,-122.5366188,1
47.093942,-122.6260623,1
47.0002897,-122.6682861,1
46.3455914,-124.060608,1
48.727512,-122.48124,1
46.730066,-117.169086,1
47.80743,-122.20601,1
47.610024,-122.332078,1
47.253443770016,-122.44818772393,1
47.6188924,-122.1969419,1
47.571333,-122.328404,1
47.663902,-122.300245,1
47.29799,-122.248532,1
47.468033,-121.716442,1
47.028924,-122.913101,1
47.61479,-122.195543,1
48.240444,-122.4555,1
47.610142,-122.331887,1
46.495156,-120.4206332,1
46.014123,-118.310165,1
48.51854,-122.61215,1
46.0684299,-118.3302973,1
46.022244,-118.410638,1
47.3205725,-122.220257,1
47.293522,-122.2129365,1
47.8312655,-122.266719,1
47.8219955,-122.2839105,1
47.619143,-122.34536,1
47.682637521,-122.289884696,1
47.905435,-122.2937315,1
47.358443,-122.1119915,1
47.470554,-122.3466375,1
46.590246,-120.500687,1
47.343188,-122.302009,1
47.2971285,-122.381656,1
47.474492,-122.2856685,1
47.623603,-122.3577595,1
47.591,-117.56193,1
47.711826,-122.194719,1
47.448013,-122.45897,1
47.616737,-122.146188,1
47.946567294707,-124.39440425424,1
47.103514,-119.310208,1
47.459966333,-122.259123333,1
47.828949,-122.2711475,1
47.83112125,-122.27003975,1
47.828184,-122.275288,1
45.814726,-122.7015315,1
47.680804938616,-122.40486107918,1
47.954737,-122.208024,1
48.937845,-122.667679,1
47.035837,-122.894963,1
46.0459904,-118.3568298,1
47.868914,-121.987449,1
47.61903,-122.19342,1
47.618278,-122.122649,1
45.62946,-122.663366,1
47.330144,-122.22253,1
47.050914,-122.902502,1
47.035839,-122.895096,1
45.630036,-122.663442,1
45.6178815,-122.5332135,1
46.952938,-122.935249,1
45.659583,-122.583536,1
48.673466,-121.261467,1
47.02759,-122.920589,1
47.942921,-124.385236,1
47.3833,-122.23618,1
47.6241877,-122.3386584,1
47.6241877,-122.3386584,1
47.6228746,-122.3394194,1
47.6039634,-122.3241159,1
47.6039634,-122.3241159,1
47.642531,-117.561399,1
47.571612,-117.681838,1
45.63017,-122.504,1
47.612154,-122.345283,1
47.618255,-122.122606,1
47.81013,-122.294248,1
47.8107,-122.295343,1
46.219996,-119.78951,1
47.12852,-119.281584,1
47.318046,-122.584772,1
47.563883,-122.624526,1
48.517768,-122.610743,1
46.143261,-122.898533,1
47.611456,-122.193235,1
47.599757,-122.187281,1
47.756896,-122.312344,1
45.64992,-122.59341,1
48.545492,-117.905583,1
47.038242,-122.899229,1
47.605226,-122.548468,1
47.602992,-122.627002,1
47.786952,-117.353857,1
47.39664792360551,-120.32983635714724,1
47.598663,-122.331009,1
47.427475,-120.312078,1
47.431945,-120.323007,1
47.432978,-120.322963,1
47.406469,-120.322576,1
47.407649,-120.323973,1
47.616001,-122.32028,1
46.011032,-118.36136,1
47.767687,-122.191482,1
46.062597,-118.34231,1
47.938312,-122.109156,1
48.437569,-122.325494,1
48.995255,-122.75184,1
47.605888,-122.324733,1
47.65753,-122.206519,1
47.65753,-122.206519,1
47.655327,-122.205254,1
47.431736,-122.29395,1
47.648934,-122.302389,1
47.650072,-122.310852,1
47.653047,-122.313915,1
47.656832,-122.311626,1
47.658987,-122.309214,1
47.660311,-122.309086,1
47.660696,-122.315595,1
47.184778,-122.29331,1
47.067908,-122.76289,1
47.60578,-122.331858,1
47.45061,-122.294966,1
46.405066,-120.270721,1
47.675571,-117.426269,1
47.584536,-122.148517,1
48.08536,-123.1135,1
47.584556,-122.148459,1
47.612677,-122.185136,1
47.612661,-122.185158,1
47.536812,-122.303923,1
47.68768,-117.22993,1
47.523218,-122.393376,1
47.523056,-122.395735,1
47.460005,-122.24099,1
47.643471,-122.196569,1
47.643584,-122.195913,1
47.8935,-122.256,1
47.589123,-120.672887,1
47.588981,-120.67331,1
46.976691,-120.541869,1
47.31711,-119.553158,1
47.649002,-120.070865,1
47.595741,-120.659917,1
47.597602,-120.644466,1
47.595939,-120.64403,1
47.9749,-122.2014,1
48.594482,-120.406494,1
47.545719,-122.015713,1
47.545785,-122.018499,1
47.29766425,-122.2455995,1
47.2994605,-122.2425395,1
47.41504,-122.19608,1
47.410095,-122.29889,1
47.606202,-122.33208,1
47.606184,-122.332135,1
47.042017,-122.825899,1
47.622505,-122.34279,1
47.613883,-122.339405,1
46.259655,-119.282117,1
47.838905,-122.124795,1
47.612419,-122.184446,1
47.2469268,-122.5062726,1
47.56223,-122.381761,1
47.188833,-120.903139,1
47.752026,-122.157877,1
47.042589,-122.838595,1
46.659028,-118.861158,1
47.67179,-122.10457,1
47.761878,-122.191915,1
47.605599,-122.330626,1
47.65593,-117.43163,1
48.78545,-122.488347,1
47.809974,-122.2060665,1
48.78928,-122.5123,1
47.61176,-122.19734,1
47.600278,-122.630556,1
47.227967,-122.499375,1
47.24716,-122.440056,1
47.25953,-122.4337,1
47.042158,-122.833946,1
47.8399,-120.0199,1
47.863705,-122.283875,1
47.8973,-122.205635,1
47.184725,-122.257002,1
47.247578,-122.4388,1
46.3227794,-120.015553,1
47.6804551,-122.1217694,1
46.067886,-118.370851,1
47.677124,-117.249314,1
47.9074843,-122.2620127,1
47.254252,-123.197171,1
47.8399,-120.0199,1
47.833778,-122.268338,1
47.424157,-122.256343,1
47.318711,-122.225391,1
47.606601,-122.337495,1
47.75472,-122.312805,1
47.15598,-122.29757,1
47.75422,-122.15115,1
46.9789,-120.54343,1
47.550487,-122.068649,1
47.52317,-122.27056,1
48.476543,-120.180796,1
47.662554,-122.37504,1
47.606659,-122.337363,1
47.684802,-120.206922,1
48.607282,-123.153777,1
48.569915,-123.168265,1
48.524715,-123.026405,1
48.439781,-122.341794,1
48.451871,-122.329766,1
48.436733,-122.312699,1
48.421424,-119.503978,1
48.795524,-122.531874,1
46.320465,-117.98068,1
46.729875,-117.174581,1
48.1817654,-117.043496,1
48.772296,-122.443265,1
47.485346,-122.27222,1
47.734159,-122.147041,1
47.568834,-122.145328,1
47.423345,-122.298724,1
47.6161,-122.19692,1
47.758434,-120.742416,1
47.616143,-122.19689,1
47.616057,-122.196775,1
47.616072,-122.196829,1
47.616101,-122.196893,1
47.614334,-122.19401,1
47.614305,-122.194097,1
48.417923,-122.334809,1
47.75772,-122.190801,1
47.902753,-122.246867,1
47.619855,-122.195919,1
48.051825,-119.901506,1
47.443161,-122.212511,1
47.228592,-122.484299,1
47.443215,-122.212479,1
47.612051,-122.186391,1
47.252059,-122.437484,1
47.613224,-122.206542,1
47.622329,-122.342153,1
47.047742,-122.806456,1
47.609553,-122.326337,1
47.609501,-122.326457,1
45.748069,-122.662816,1
47.635651,-122.136671,1
47.577105,-122.209831,1
47.577174,-122.209822,1
48.750815,-122.47958,1
47.61008,-122.322151,1
47.616729,-122.342786,1
47.616629,-122.342611,1
47.616703,-122.342746,1
47.616701,-122.342813,1
47.616676,-122.342772,1
47.620793,-122.192469,1
47.616608,-122.342771,1
47.616642,-122.34273,1
47.616646,-122.3428,1
47.61659,-122.342801,1
47.616588,-122.342651,1
47.616537,-122.342701,1
47.616616,-122.342831,1
47.616679,-122.342837,1
47.616655,-122.34286,1
47.545335,-122.019501,1
47.443123,-122.212538,1
47.608601,-122.333012,1
47.616939,-122.203004,1
47.616865,-122.202993,1
47.61677,-122.203004,1
47.614098,-122.200748,1
47.614394,-122.200531,1
47.614456,-122.200654,1
47.614157,-122.20117,1
47.444685,-122.214496,1
47.423292,-122.298719,1
47.679224,-122.12995,1
47.557801,-122.675335,1
47.469241,-122.338631,1
47.598754,-122.331002,1
47.598758,-122.330972,1
47.59856,-122.330929,1
47.59855,-122.331009,1
47.598665,-122.330941,1
47.601564,-122.036305,1
47.601615,-122.036718,1
47.60161,-122.036303,1
47.761846,-122.191872,1
46.051228,-122.301754,1
47.60803,-122.335262,1
47.757748,-122.19073,1
47.614517,-122.200807,1
47.614302,-122.200871,1
47.614315,-122.201099,1
47.042614,-124.170718,1
47.474453,-122.233397,1
47.628886,-122.341407,1
47.619059,-122.352384,1
47.623464,-122.345818,1
47.56358,-122.62531,1
47.554889,-122.047456,1
47.616928,-122.343611,1
47.627472,-122.155871,1
47.145087,-122.438886,1
47.630319,-117.538566,1
47.630409,-117.538666,1
47.589652,-122.332938,1
47.589803,-122.332999,1
47.589701,-122.332937,1
48.44309,-122.316904,1
48.443125,-122.316511,1
47.616363,-122.201035,1
47.616372,-122.201111,1
47.616416,-122.201146,1
47.635115,-122.325799,1
47.618331,-122.201301,1
47.615923,-122.20553,1
47.616107,-122.205532,1
47.444763,-122.21277,1
47.15545,-122.28066,1
47.155304,-122.280655,1
47.155502,-122.28065,1
47.616886,-122.334045,1
47.616932,-122.33399,1
47.248875,-122.45322,1
47.248898,-122.453094,1
47.61868,-122.191821,1
47.618669,-122.191761,1
48.72757,-122.48128,1
47.66392,-122.300272,1
48.989751,-122.773271,1
47.663931,-122.300224,1
47.663935,-122.300285,1
47.663975,-122.300272,1
47.614756,-122.195468,1
47.954665,-122.208368,1
47.954679,-122.208344,1
47.955032,-122.207117,1
47.035855,-122.894786,1
47.035858,-122.894738,1
47.035867,-122.894632,1
47.425375,-120.307608,1
47.035865,-122.894692,1
47.035846,-122.8949,1
45.629438,-122.663319,1
47.035841,-122.895035,1
47.810153,-122.294123,1
47.810176,-122.294266,1
47.810125,-122.294145,1
47.599721,-122.187136,1
47.035325,-122.901166,1
47.938226,-122.108766,1
47.619772,-122.197194,1
47.43163,-122.29393,1
46.405006,-120.270737,1
47.584483,-122.148539,1
47.612704,-122.185139,1
47.612706,-122.18514,1
47.613355,-122.185049,1
47.523232,-122.393365,1
47.460055,-122.240989,1
47.643474,-122.196571,1
47.643579,-122.195911,1
48.783478,-122.484131,1
47.643585,-122.195909,1
47.545783,-122.018483,1
47.54578,-122.018474,1
47.545787,-122.018479,1
47.606191,-122.3321,1
47.606129,-122.332106,1
47.606171,-122.332083,1
47.606211,-122.332055,1
47.606119,-122.332135,1
47.60614,-122.332163,1
47.61984,-122.19603,1
47.606148,-122.332065,1
47.606155,-122.332037,1
47.606126,-122.332195,1
47.606182,-122.33206,1
47.606111,-122.332163,1
47.606162,-122.332173,1
47.606153,-122.332134,1
47.752007,-122.157917,1
47.228029,-122.499407,1
47.247112,-122.43998,1
47.672359,-122.099034,1
47.840838,-120.018402,1
47.259555,-122.433611,1
47.259505,-122.433772,1
47.247723,-122.438,1
45.85314,-122.709076,1
45.853153,-122.70891,1
45.853123,-122.70916,1
45.8533,-122.70874,1
45.85321,-122.709045,1
45.853115,-122.709,1
45.853092,-122.708916,1
46.141922,-122.940192,1
45.850762,-122.708196,1
45.853176,-122.70878,1
45.853138,-122.70895,1
47.844271,-122.29492,1
47.55054,-122.068955,1
47.550508,-122.068641,1
47.67511,-122.103812,1
47.67505,-122.104091,1
45.61618,-122.497689,1
47.638269,-122.191294,1
48.1017,-122.181315,1
47.042275,-122.83436,1
47.042259,-122.834239,1
47.46639,-122.249479,1
47.466305,-122.248888,1
47.177257,-122.564307,1
47.635108,-122.325721,1
47.847481,-122.261384,1
47.03286,-122.92909,1
47.625256,-122.339032,1
47.658961,-122.3185,1
47.658409,-122.318392,1
47.400783,-120.279071,1
47.716056,-122.179455,1
47.714435,-122.179399,1
47.714793,-122.176869,1
47.61332,-122.20062,1
47.6906401,-122.3767497,1
47.29149,-122.30889,1
47.449352,-122.254496,1
