"longitude","latitude","tot_pob"
-122.369998,45.578597,1
-122.369966,45.578612,1
-122.37,45.578614,1
-122.370007,45.578607,1
-122.369998,45.578611,1
-122.369971,45.578601,1
-117.2044944,47.6743486,1
-117.2045108,47.6743353,1
-117.2045349,47.6743405,1
-117.2045561,47.6743272,1
-117.2045772,47.6743267,1
-117.20461,47.6742739,1
-122.62866141202132,45.61970112205079,1
-120.462157,46.843149,1
-122.18940939047714,47.604151149501504,1
-122.114889,47.670465,1
-117.976062919428,47.3001237950386,1
-117.565699782953,47.4972856294039,1
-117.576707512147,47.6441402329576,1
-117.550308583482,47.6405748972829,1
-117.538139100635,47.636747291571,1
-117.537588234816,47.6268814476275,1
-117.489923319859,47.6176524554148,1
-117.401065286262,47.625993076023,1
-117.426683514568,47.6464283735088,1
-117.427341208809,47.659207793755,1
-117.425382878579,47.6596979865922,1
-117.420004142045,47.6589127666411,1
-117.429561558108,47.6628381439015,1
-117.424154919314,47.6649707611323,1
-117.413773924025,47.6635639825081,1
-117.401612930819,47.6576629583616,1
-117.409162927993,47.6791780046368,1
-124.16514134488,47.0080700982166,1
-117.537588234816,47.6268814476275,1
-122.80642,47.04741,1
-122.806449,47.047593,1
-122.806465,47.047474,1
-122.677765,45.623493,1
-122.677765,45.623505,1
-122.32467640397034,47.615584085535176,1
-121.669522,46.6099,1
-122.33917350720871,47.78069523487534,1
-122.36008828525904,47.80840769494938,1
-122.32542304477656,47.84948206900219,1
-122.34282967546146,47.82656454887777,1
-122.341988,47.831333,1
-122.3293563375386,47.808931332907136,1
-122.932627,47.030911,1
-122.190394,48.149745,1
-122.190468,48.149743,1
-122.23267704662013,47.95778906871235,1
-122.2901406,47.7407321,1
-122.33231,47.77635,1
-122.30149,47.31915,1
-122.34568,47.51424,1
-122.1650353,47.5872608,1
-119.121735,46.241776,1
-119.121734,46.241722,1
-122.33814,47.64787,1
-122.37907,47.64994,1
-122.81850367516904,48.05069032221915,1
-119.206387,46.226072,1
-117.284268,47.721503,1
-117.284169,47.721475,1
-122.34208,47.60852,1
-122.342184,47.608639,1
-117.431704,47.668815,1
-122.354868,47.66138,1
-120.740517,47.755317,1
-123.384254,46.20333,1
-122.112045,47.670431,1
-119.861968601708,47.0810708183483,1
-122.4,47.66,1
-119.21,46.21,1
-122.2554202,47.3809667,1
-122.1943169,47.48348584,1
-122.32547,48.42017,1
-122.485335,48.776637,1
-122.039233,47.60075,1
-122.039225,47.60075,1
-122.574574,48.106661,1
-122.890677,47.990675,1
-122.92153,48.049829,1
-122.76919,48.010013,1
-122.782824,48.110439,1
-122.770968,48.110637,1
-123.167882081794,48.0619280325713,1
-123.270377775693,48.115196464776,1
-123.402787,48.105604,1
-123.422787582193,48.1161911569291,1
-122.342843,47.609463,1
-122.342068,47.608994,1
-122.342068,47.608951,1
-122.342047,47.608929,1
-122.338823,47.60559,1
-120.5389,46.653156,1
-122.76253333284753,47.03607193773977,1
-122.648486,48.287967,1
-120.586792,47.00615,1
